analysis_version,operating_point_id,source,source_route,review_id,review_title,group_id,test_name,study_id,tp,fp,fn,tn,source_status,source_file,source_sheet_row,source_row,group_source_url,group_url_availability,group_source_sha256,effective_source_file,effective_source_sha256,source_identity_level,source_identity,primary_selection_decision,operating_point_result_file,claim_ids
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,Tabarsi 2012,7,0,2,8,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,Tanriover 2008,3,42,2,11,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,Ulusakarya 2000,16,11,0,108,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,Weisser 2005,16,41,4,100,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,White 2005,0,2,3,100,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,White 2013a,6,10,1,48,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,Williamson 2000,6,8,1,89,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,Xie_L 2006,15,12,19,35,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,Xu_J 2010,1,33,0,26,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,Xu_M 2009,32,23,7,111,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,Yoo 2005,12,25,2,89,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:1,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:1,Overall,Zhang_X 2009,10,6,4,68,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:2,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:2,Children,Badiee 2013,9,1,5,47,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:2,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:2,Children,Bialek 2002,1,0,8,8,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:2,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:2,Children,De Mol 2013,13,2,0,23,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:2,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:2,Children,Foy 2007,4,1,1,44,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:2,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:2,Children,Hovi 2007,1,1,4,111,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:2,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:2,Children,Jha 2013,2,0,64,34,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD007394|legacy:CD007394:2,Cochrane DTA Reference Dataset,historical Cochrane,CD007394,Galactomannan detection for invasive aspergillosis in immunocompromised patients,legacy:CD007394:2,Children,Zhang_X 2009,10,4,6,68,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD008054|legacy:CD008054:12,Cochrane DTA Reference Dataset,historical Cochrane,CD008054,Human papillomavirus testing versus repeat cytology for triage of minor cytological cervical lesions,legacy:CD008054:12,Triage of LSIL with HC2; CIN2+ (studies with both tests),Andersson 2005,25,68,3,29,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD008054|legacy:CD008054:12,Cochrane DTA Reference Dataset,historical Cochrane,CD008054,Human papillomavirus testing versus repeat cytology for triage of minor cytological cervical lesions,legacy:CD008054:12,Triage of LSIL with HC2; CIN2+ (studies with both tests),Bergeron 2000,13,142,1,111,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD008054|legacy:CD008054:12,Cochrane DTA Reference Dataset,historical Cochrane,CD008054,Human papillomavirus testing versus repeat cytology for triage of minor cytological cervical lesions,legacy:CD008054:12,Triage of LSIL with HC2; CIN2+ (studies with both tests),Kulasingam 2002,20,84,0,21,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD008054|legacy:CD008054:12,Cochrane DTA Reference Dataset,historical Cochrane,CD008054,Human papillomavirus testing versus repeat cytology for triage of minor cytological cervical lesions,legacy:CD008054:12,Triage of LSIL with HC2; CIN2+ (studies with both tests),Lytwyn 2000,3,20,0,7,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD008054|legacy:CD008054:12,Cochrane DTA Reference Dataset,historical Cochrane,CD008054,Human papillomavirus testing versus repeat cytology for triage of minor cytological cervical lesions,legacy:CD008054:12,Triage of LSIL with HC2; CIN2+ (studies with both tests),Monsonego 2008,23,120,0,53,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD008054|legacy:CD008054:12,Cochrane DTA Reference Dataset,historical Cochrane,CD008054,Human papillomavirus testing versus repeat cytology for triage of minor cytological cervical lesions,legacy:CD008054:12,Triage of LSIL with HC2; CIN2+ (studies with both tests),Sherman 2002,178,541,4,125,corrected,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD008054|legacy:CD008054:15,Cochrane DTA Reference Dataset,historical Cochrane,CD008054,Human papillomavirus testing versus repeat cytology for triage of minor cytological cervical lesions,legacy:CD008054:15,Triage of LISL with repeat cytology (cut-off ASCUS+) CIN2+,Andersson 2005,17,47,11,50,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD008054|legacy:CD008054:15,Cochrane DTA Reference Dataset,historical Cochrane,CD008054,Human papillomavirus testing versus repeat cytology for triage of minor cytological cervical lesions,legacy:CD008054:15,Triage of LISL with repeat cytology (cut-off ASCUS+) CIN2+,Bergeron 2000,14,138,0,115,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,Cochrane DTA Reference Dataset|CD008054|legacy:CD008054:15,Cochrane DTA Reference Dataset,historical Cochrane,CD008054,Human papillomavirus testing versus repeat cytology for triage of minor cytological cervical lesions,legacy:CD008054:15,Triage of LISL with repeat cytology (cut-off ASCUS+) CIN2+,Kulasingam 2002,17,59,2,46,ok,,,,,unavailable; not inferred,,CL145_open_set_20181101.zip,f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,archive_or_package,Cochrane DTA Reference Dataset|CL145_open_set_20181101|CL145_open_set_20181101.zip|f921cf6f1a9236c86f89e7c646497639f45e8ff8fcf56008c1b27422829fec4f,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
