source,review_id,group_id,review_title,test_name,study_rows,zero_cell_study_fraction,sensitivity,specificity,sensitivity_low,sensitivity_interval_median,sensitivity_high,specificity_low,specificity_interval_median,specificity_high,information_bits,information_bits_low,information_bits_interval_median,information_bits_high,fraction_entropy_removed,fraction_entropy_removed_low,fraction_entropy_removed_interval_median,fraction_entropy_removed_high,post_negative_probability,post_negative_probability_low,post_negative_probability_interval_median,post_negative_probability_high,starting_probability,uncertainty_type,analysis_version,model_specification,analysis_role,sensitivity_dimension,central_estimator_mixed_with_canonical_interval,central_quantity_estimand,derived_central_matches_attached_interval_median
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:22,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and pLDH (pan-specific),5,0.2,0.8062053006530072,0.9878851734680312,0.6313823262822883,0.8062053006530072,0.9093101630569688,0.9728188341913254,0.9878851734680312,0.9946729394987804,0.1677260399591165,0.1113034498319368,0.1677260399591165,0.2101872321663717,0.585641836589792,0.388633493011842,0.585641836589792,0.7339017644704628,0.0102234098470349,0.0048108362053396,0.0102234098470349,0.0193062655398309,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:22,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and pLDH (pan-specific),5,0.2,0.8062053006530072,0.9878851734680312,0.6313823262822883,0.8062053006530072,0.9093101630569688,0.9728188341913254,0.9878851734680312,0.9946729394987804,0.440707081988528,0.2975140706583943,0.440707081988528,0.5474828635407814,0.610458416994131,0.4121103926628779,0.610458416994131,0.7583620410647703,0.0467682072071775,0.0224465224249951,0.0467682072071775,0.085513697973578,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:22,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and pLDH (pan-specific),5,0.2,0.8062053006530072,0.9878851734680312,0.6313823262822883,0.8062053006530072,0.9093101630569688,0.9728188341913254,0.9878851734680312,0.9946729394987804,0.5714111915579008,0.373377154694999,0.5714111915579008,0.7319222521823608,0.5714111915579008,0.373377154694999,0.5714111915579008,0.7319222521823608,0.1640551351320643,0.0841213914107455,0.1640551351320643,0.2722193420869888,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:29,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and pLDH (P. vivax-specific),8,0.375,0.9331448838664398,0.991931508877577,0.871600457254146,0.9331448838664398,0.9663428011351818,0.9847221222154904,0.991931508877577,0.9955469108502282,0.2212678327931464,0.1950856596455752,0.2212678327931464,0.2413183940311558,0.7725914235309407,0.6811722499083294,0.7725914235309407,0.8426011102256612,0.0035359350164602,0.0017814647986808,0.0035359350164602,0.0067517776584838,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:29,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and pLDH (P. vivax-specific),8,0.375,0.9331448838664398,0.991931508877577,0.871600457254146,0.9331448838664398,0.9663428011351818,0.9847221222154904,0.991931508877577,0.9955469108502282,0.5808986237600812,0.512576645335461,0.5808986237600812,0.6288268407063635,0.8046488672126203,0.7100106630639371,0.8046488672126203,0.8710380509633375,0.0165758989344751,0.0084058028864286,0.0165758989344751,0.0312789858986134,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:29,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and pLDH (P. vivax-specific),8,0.375,0.9331448838664398,0.991931508877577,0.871600457254146,0.9331448838664398,0.9663428011351818,0.9847221222154904,0.991931508877577,0.9955469108502282,0.7847159937602393,0.6766640234257263,0.7847159937602393,0.8610894961623957,0.7847159937602393,0.6766640234257263,0.7847159937602393,0.8610894961623957,0.0631626618622761,0.0327961769490561,0.0631626618622761,0.1143826244584445,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:6,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and aldolase (pan-specific),11,0.0909090909090909,0.7900877495784581,0.9810662898149968,0.7521313757272559,0.7900877495784581,0.8248199020117445,0.9738188574604996,0.9810662898149968,0.9865804009063068,0.1516234878841025,0.1372516229140243,0.1516234878841025,0.1653417987920159,0.5294172445509375,0.4792356186188597,0.5294172445509375,0.577316883730271,0.011136354288957,0.0093166252370023,0.011136354288957,0.0131005221919491,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:6,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and aldolase (pan-specific),11,0.0909090909090909,0.7900877495784581,0.9810662898149968,0.7521313757272559,0.7900877495784581,0.8248199020117445,0.9738188574604996,0.9810662898149968,0.9865804009063068,0.4084211184347883,0.3742448518565299,0.4084211184347883,0.4410171754063479,0.5657365620304771,0.5183962980619571,0.5657365620304771,0.6108879520406488,0.0507771611605996,0.0427600473621699,0.0507771611605996,0.0593135843078871,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:6,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and aldolase (pan-specific),11,0.0909090909090909,0.7900877495784581,0.9810662898149968,0.7521313757272559,0.7900877495784581,0.8248199020117445,0.9738188574604996,0.9810662898149968,0.9865804009063068,0.5349265926603792,0.4887883487517168,0.5349265926603792,0.5807432457388917,0.5349265926603792,0.4887883487517168,0.5349265926603792,0.5807432457388917,0.176258869563154,0.1515937248604209,0.176258869563154,0.2014144899833287,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:37,First trimester serum tests for Down's syndrome screening,Age; PAPP-A,5,0.0,0.5698237470517192,0.9501425661547068,0.467444791099187,0.5698237470517192,0.667846678727287,0.9404725734417384,0.9501425661547068,0.9582111058551824,0.0664954884953692,0.0469194205736715,0.0664954884953692,0.0880040772817534,0.232179451782536,0.1638265330964212,0.232179451782536,0.3072800708777167,0.0232990394895354,0.018091101266556,0.0232990394895354,0.0286715866995822,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:37,First trimester serum tests for Down's syndrome screening,Age; PAPP-A,5,0.0,0.5698237470517192,0.9501425661547068,0.467444791099187,0.5698237470517192,0.667846678727287,0.9404725734417384,0.9501425661547068,0.9582111058551824,0.1931633678826345,0.1375991587519166,0.1931633678826345,0.2542389893676768,0.2675659380076801,0.1905995343946066,0.2675659380076801,0.3521666370490043,0.1017779553208694,0.0804732916826737,0.1017779553208694,0.12296863931035,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:37,First trimester serum tests for Down's syndrome screening,Age; PAPP-A,5,0.0,0.5698237470517192,0.9501425661547068,0.467444791099187,0.5698237470517192,0.667846678727287,0.9404725734417384,0.9501425661547068,0.9582111058551824,0.2564477272049117,0.1826508739166375,0.2564477272049117,0.341029906200427,0.2564477272049117,0.1826508739166375,0.2564477272049117,0.341029906200427,0.3118832904523749,0.2592943552434992,0.3118832904523749,0.359319476084448,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:39,First trimester serum tests for Down's syndrome screening,Age; free ßhCG,7,0.0,0.4071416115820896,0.950319551980778,0.3422912754895972,0.4071416115820896,0.4763077990838355,0.9432804922210186,0.950319551980778,0.9563347206146964,0.037133481044989,0.0269493363479549,0.037133481044989,0.0492052200811908,0.1296573867925365,0.0940978445418458,0.1296573867925365,0.1718077614255818,0.0317935964909588,0.0282198167809247,0.0317935964909588,0.0351352594328908,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:39,First trimester serum tests for Down's syndrome screening,Age; free ßhCG,7,0.0,0.4071416115820896,0.950319551980778,0.3422912754895972,0.4071416115820896,0.4763077990838355,0.9432804922210186,0.950319551980778,0.9563347206146964,0.1094775459809193,0.0806282462110949,0.1094775459809193,0.1436317836447966,0.1516460527803677,0.1116845940504294,0.1516460527803677,0.1989558027482038,0.1349321630373103,0.1212164790896457,0.1349321630373103,0.1474631474782493,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:39,First trimester serum tests for Down's syndrome screening,Age; free ßhCG,7,0.0,0.4071416115820896,0.950319551980778,0.3422912754895972,0.4071416115820896,0.4763077990838355,0.9432804922210186,0.950319551980778,0.9563347206146964,0.1449646643289318,0.1075735856130665,0.1449646643289318,0.1891180207033696,0.1449646643289318,0.1075735856130665,0.1449646643289318,0.1891180207033696,0.3842041579206499,0.3555649297224986,0.3842041579206499,0.408941283353203,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:55,First trimester serum tests for Down's syndrome screening,Age; PAPP-A and free ßhCG,17,0.0,0.6823595559857467,0.9500442897112716,0.6486210910523559,0.6823595559857467,0.7131925426303578,0.9478320166370348,0.9500442897112716,0.9522560312752252,0.0906664901619433,0.0830271197008045,0.0906664901619433,0.0980617041211493,0.316576304004635,0.2899022410604334,0.316576304004635,0.3423978561386954,0.017288667979715,0.0156372119492466,0.017288667979715,0.0190836340650212,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:55,First trimester serum tests for Down's syndrome screening,Age; PAPP-A and free ßhCG,17,0.0,0.6823595559857467,0.9500442897112716,0.6486210910523559,0.6823595559857467,0.7131925426303578,0.9478320166370348,0.9500442897112716,0.9522560312752252,0.2627296656267196,0.2408892452186406,0.2627296656267196,0.283999246255019,0.3639277477734284,0.3336748450775073,0.3639277477734284,0.3933899349066468,0.077121211572763,0.070162461927579,0.077121211572763,0.0845934478006459,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:55,First trimester serum tests for Down's syndrome screening,Age; PAPP-A and free ßhCG,17,0.0,0.6823595559857467,0.9500442897112716,0.6486210910523559,0.6823595559857467,0.7131925426303578,0.9478320166370348,0.9500442897112716,0.9522560312752252,0.3534941252997151,0.322521443868419,0.3534941252997151,0.3838208669649547,0.3534941252997151,0.322521443868419,0.3534941252997151,0.3838208669649547,0.2505229467372128,0.2318486346868349,0.2505229467372128,0.2698828331304828,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD012165,legacy:CD012165:12,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,CYP19,8,0.0,0.7749321227214552,0.7482701952462022,0.6974128718683812,0.7749321227214552,0.8403298749402661,0.6506082502707206,0.7482701952462022,0.8284734962300493,0.0405822409162727,0.0230005695116531,0.0405822409162727,0.0625540679615015,0.1416992740598213,0.0803101043505176,0.1416992740598213,0.2184173623610628,0.0156381344901741,0.0109588468616378,0.0156381344901741,0.0215681345173926,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD012165,legacy:CD012165:12,Endometrial biomarkers for the non-invasive diagnosis of endometriosis,CYP19,8,0.0,0.7749321227214552,0.7482701952462022,0.6974128718683812,0.7749321227214552,0.8403298749402661,0.6506082502707206,0.7482701952462022,0.8284734962300493,0.1340463858867483,0.0771602356455406,0.1340463858867483,0.2030524357536346,0.1856783062413753,0.1068807768972884,0.1856783062413753,0.2812640721307786,0.070166371969929,0.0499997491156387,0.070166371969929,0.0947825760308776,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
