analysis_version,classification,model_specification,analysis_role,sensitivity_dimension,review_id,group_id,test_name,starting_probability,sensitivity,specificity,information_bits,fraction_entropy_removed,post_negative_probability,crossing_probability
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.02,0.803156182964274,0.8030103767788996,0.02392334444698943,0.16914064395585768,0.004977798489299195,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.03,0.803156182964274,0.8030103767788996,0.035400643034744335,0.1821097006306506,0.007524367409184158,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.04,0.803156182964274,0.8030103767788996,0.04656400612382708,0.19218121021634957,0.010110579802250873,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.05,0.803156182964274,0.8030103767788996,0.05741966055350857,0.20048977172009733,0.012737368649631951,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.060000000000000005,0.803156182964274,0.8030103767788996,0.06797346462076684,0.20758747699089966,0.015405696440008809,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.06999999999999999,0.803156182964274,0.8030103767788996,0.07823093597430736,0.21379032424345454,0.018116556345459046,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.08,0.803156182964274,0.8030103767788996,0.08819727665604223,0.21929845900700162,0.020870973453983175,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.09,0.803156182964274,0.8030103767788996,0.09787739564142015,0.2242477986216518,0.02367000606192399,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.09999999999999999,0.803156182964274,0.8030103767788996,0.10727592917911524,0.22873547352144463,0.02651474702970184,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.11,0.803156182964274,0.8030103767788996,0.11639725918806237,0.2328336539113935,0.029406325204514316,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.12,0.803156182964274,0.8030103767788996,0.12524552993418206,0.23659763716419108,0.032345906913891324,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.13,0.803156182964274,0.8030103767788996,0.1338246631790662,0.24007085767249123,0.035334697534257005,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.14,0.803156182964274,0.8030103767788996,0.14213837196748844,0.24328813686273437,0.03837394313893019,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.15000000000000002,0.803156182964274,0.8030103767788996,0.1501901731989844,0.2462778731373432,0.04146493223029702,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.16,0.803156182964274,0.8030103767788996,0.15798339911034248,0.2490635651860303,0.04460899756121445,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.17,0.803156182964274,0.8030103767788996,0.16552120778007515,0.2516649006201704,0.047807518051053856,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.18000000000000002,0.803156182964274,0.8030103767788996,0.1728065927524112,0.25409855227117145,0.051061920802171694,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.19,0.803156182964274,0.8030103767788996,0.17984239186668335,0.2563787725539819,0.054373683223002706,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.2,0.803156182964274,0.8030103767788996,0.1866312953679109,0.25851784504526,0.05774433526441144,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.21000000000000002,0.803156182964274,0.8030103767788996,0.19317585336563156,0.2605264330003644,0.06117546177641391,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.22,0.803156182964274,0.8030103767788996,0.1994784827004438,0.2624138521091509,0.06466870499289686,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.23,0.803156182964274,0.8030103767788996,0.20554147327108932,0.26418828664074107,0.06822576715251887,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.24000000000000002,0.803156182964274,0.8030103767788996,0.21136699386910815,0.26585696265947334,0.0718484132645813,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.25,0.803156182964274,0.8030103767788996,0.2169570975630205,0.26742628825060777,0.07553847402931171,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.26,0.803156182964274,0.8030103767788996,0.22231372666951305,0.26890196808392786,0.07929784892271081,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.27,0.803156182964274,0.8030103767788996,0.2274387173451768,0.27028909779270766,0.08312850945688514,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.28,0.803156182964274,0.8030103767788996,0.23233380382884838,0.2715922423134081,0.08703250262762323,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.29000000000000004,0.803156182964274,0.8030103767788996,0.23700062236153524,0.2728155013592708,0.09101195456188234,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.3,0.803156182964274,0.8030103767788996,0.24144071480814905,0.2739625644822957,0.09506907437884168,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.31,0.803156182964274,0.8030103767788996,0.24565553200284168,0.27503675764054913,0.09920615827925483,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.32,0.803156182964274,0.8030103767788996,0.2496464368375521,0.2760410827812473,0.10342559387900666,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.33,0.803156182964274,0.8030103767788996,0.25341470711141995,0.2769782516395236,0.10772986480405991,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.34,0.803156182964274,0.8030103767788996,0.25696153815697353,0.27785071471328765,0.11212155556537216,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.35000000000000003,0.803156182964274,0.8030103767788996,0.26028804525742144,0.2786606861882102,0.11660335673388914,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.36000000000000004,0.803156182964274,0.8030103767788996,0.26339526586795176,0.2794101654406023,0.12117807043738707,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.37,0.803156182964274,0.8030103767788996,0.2662841616526557,0.2801009556302489,0.12584861620276278,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.38,0.803156182964274,0.8030103767788996,0.268955620347527,0.2807346798030086,0.13061803716936599,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.39,0.803156182964274,0.8030103767788996,0.27141045745891257,0.28131279484888927,0.13548950670116125,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.4,0.803156182964274,0.8030103767788996,0.2736494178058251,0.2818366036013598,0.1404663354279097,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.41000000000000003,0.803156182964274,0.8030103767788996,0.2756731769136293,0.2823072653147874,0.14555197874820078,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.42000000000000004,0.803156182964274,0.8030103767788996,0.27748234226578666,0.2827258047167584,0.15075004483006804,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.43,0.803156182964274,0.8030103767788996,0.27907745441958764,0.2830931197988378,0.15606430314811798,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.44,0.803156182964274,0.8030103767788996,0.2804589879910863,0.28340998848160853,0.16149869359961974,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.45,0.803156182964274,0.8030103767788996,0.28162735251378496,0.2836770742665015,0.16705733624588737,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.46,0.803156182964274,0.8030103767788996,0.28258289317500485,0.2838949309670971,0.17274454172957165,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.47000000000000003,0.803156182964274,0.8030103767788996,0.2833258914332796,0.284064006595511,0.17856482242321606,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.48000000000000004,0.803156182964274,0.8030103767788996,0.28385656551954774,0.2841846464646074,0.18452290436967392,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.49,0.803156182964274,0.8030103767788996,0.2841750708243918,0.2842570955536361,0.19062374008079142,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.5,0.803156182964274,0.8030103767788996,0.2842815001730434,0.2842815001730434,0.19687252226720278,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.01,0.6996650244281111,0.8798359796410986,0.012899897943562,0.15966576616337086,0.0034361658780045043,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.02,0.6996650244281111,0.8798359796410986,0.02535958961163,0.1792950532845401,0.006918200361662221,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.03,0.6996650244281111,0.8798359796410986,0.03739563998036037,0.19237246043895764,0.010447028056704506,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.04,0.6996650244281111,0.8798359796410986,0.049023180772147804,0.20233083434428314,0.01402359858753941,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.05,0.6996650244281111,0.8798359796410986,0.06025608378109987,0.21039358933099075,0.017648887449232754,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.060000000000000005,0.6996650244281111,0.8798359796410986,0.07110710720387653,0.21715746082574228,0.021323896894543802,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.06999999999999999,0.6996650244281111,0.8798359796410986,0.0815880200315435,0.2229645988468513,0.0250496568577098,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.08,0.6996650244281111,0.8798359796410986,0.09170970846251092,0.22803195863114217,0.028827225916768038,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.09,0.6996650244281111,0.8798359796410986,0.10148226746843395,0.23250695351868875,0.03265769229630405,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.09999999999999999,0.6996650244281111,0.8798359796410986,0.11091508001204964,0.2364949298632058,0.03654217491262133,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.11,0.6996650244281111,0.8798359796410986,0.12001688592739673,0.24007412439492043,0.04048182446344113,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.12,0.6996650244281111,0.8798359796410986,0.12879584209225411,0.2433044271648927,0.04447782456436168,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.13,0.6996650244281111,0.8798359796410986,0.13725957522351834,0.2462328181135035,0.04853139293443447,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.14,0.6996650244281111,0.8798359796410986,0.1454152283892783,0.24889689882186458,0.052643782633352204,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.15000000000000002,0.6996650244281111,0.8798359796410986,0.15326950214218624,0.2513272752830965,0.05681628335288899,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.16,0.6996650244281111,0.8798359796410986,0.16082869102666253,0.25354921717645684,0.061050222765388476,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.17,0.6996650244281111,0.8798359796410986,0.16809871608941884,0.25558384479184726,0.06534696793226208,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.18000000000000002,0.6996650244281111,0.8798359796410986,0.17508515392257473,0.25744899790740594,0.06970792677563584,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.19,0.6996650244281111,0.8798359796410986,0.18179326268656332,0.2591598847323774,0.07413454961647435,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.2,0.6996650244281111,0.8798359796410986,0.18822800549240765,0.2607295751826581,0.07862833078271139,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.21000000000000002,0.6996650244281111,0.8798359796410986,0.1943940714669718,0.2621693816972594,0.08319081029113282,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.22,0.6996650244281111,0.8798359796410986,0.20029589477819887,0.2634891573209234,0.0878235756069889,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.23,0.6996650244281111,0.8798359796410986,0.20593767185839618,0.2646975319248402,0.09252826348555925,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.24000000000000002,0.6996650244281111,0.8798359796410986,0.21132337703091553,0.26580210149165123,0.09730656190015809,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.25,0.6996650244281111,0.8798359796410986,0.21645677671798053,0.2668095813162583,0.10216021206135124,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.26,0.6996650244281111,0.8798359796410986,0.22134144238404296,0.26772593113012944,0.10709101053245886,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.27,0.6996650244281111,0.8798359796410986,0.22598076234918396,0.26855645813887424,0.11210081144674329,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.28,0.6996650244281111,0.8798359796410986,0.23037795259011495,0.269305902509191,0.11719152883203075,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.29000000000000004,0.6996650244281111,0.8798359796410986,0.23453606663182064,0.2699785087795455,0.12236513904888927,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.3,0.6996650244281111,0.8798359796410986,0.23845800462039657,0.27057808588350823,0.12762368334888785,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.31,0.6996650244281111,0.8798359796410986,0.24214652165688838,0.27110805788683473,0.13296927055989363,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.32,0.6996650244281111,0.8798359796410986,0.24560423546262466,0.2715715070945697,0.13840407990582826,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.33,0.6996650244281111,0.8798359796410986,0.24883363343847287,0.2719712108445044,0.14393036396880468,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.34,0.6996650244281111,0.8798359796410986,0.2518370791734171,0.27230967304101106,0.1495504518021026,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.35000000000000003,0.6996650244281111,0.8798359796410986,0.2546168184517421,0.27258915127911887,0.15526675220302102,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.36000000000000004,0.6996650244281111,0.8798359796410986,0.2571749848027346,0.27281168024842467,0.1610817571552695,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.37,0.6996650244281111,0.8798359796410986,0.2595136046321228,0.27297909197966463,0.1669980454512346,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.38,0.6996650244281111,0.8798359796410986,0.26163460197033656,0.273093033395706,0.17301828650518175,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.39,0.6996650244281111,0.8798359796410986,0.26353980286902456,0.2731549815475841,0.17914524436923976,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.4,0.6996650244281111,0.8798359796410986,0.2652309394740469,0.27316625685060014,0.1853817819648611,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.41000000000000003,0.6996650244281111,0.8798359796410986,0.2667096538003061,0.27312803458208185,0.19173086554336813,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.42000000000000004,0.6996650244281111,0.8798359796410986,0.26797750123124625,0.2730413548586074,0.19819556939018593,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.43,0.6996650244281111,0.8798359796410986,0.2690359537635932,0.2729071312743272,0.20477908078843668,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.44,0.6996650244281111,0.8798359796410986,0.2698864030159031,0.2727261583519329,0.21148470525873317,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.45,0.6996650244281111,0.8798359796410986,0.27053016301767135,0.2724991179325748,0.21831587209326972,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.46,0.6996650244281111,0.8798359796410986,0.2709684727941668,0.27222658460970156,0.22527614020367706,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.47000000000000003,0.6996650244281111,0.8798359796410986,0.2712024987606791,0.27190903029352864,0.2323692043035936,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.48000000000000004,0.6996650244281111,0.8798359796410986,0.27123333693858726,0.2715468279771039,0.23959890144851934,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.49,0.6996650244281111,0.8798359796410986,0.2710620150044599,0.2711402547611165,0.24696921795727572,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH15 wider prior,prior sensitivity,prior,CD011134,legacy:CD011134:3,CEA at 5µg/L,0.5,0.6996650244281111,0.8798359796410986,0.27068949418234783,0.27068949418234783,0.254484296741303,0.2390257858606559
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.01,0.8003168045376511,0.77580658106934,0.010645838220496969,0.13176661733012074,0.0025931355365626943,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.02,0.8003168045376511,0.77580658106934,0.021021228941713425,0.1486223720861219,0.005225365593044163,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.03,0.8003168045376511,0.77580658106934,0.031130794624748402,0.16014453985886876,0.007897580977135894,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.04,0.8003168045376511,0.77580658106934,0.04097890760226418,0.1691301224255535,0.010610699767586346,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.05,0.8003168045376511,0.77580658106934,0.05056970690927495,0.17657208169568755,0.013365668365839845,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.060000000000000005,0.8003168045376511,0.77580658106934,0.05990711356023064,0.18295325429059017,0.01616346259671824,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.06999999999999999,0.8003168045376511,0.77580658106934,0.06899484444469439,0.18854983621571733,0.01900508886083451,
0.42.0,empirical model-specific sensitivity example,regularized GH9 primary prior,numerical sensitivity,quadrature,CD011134,legacy:CD011134:2,CEA at 2.5µg/L,0.08,0.8003168045376511,0.77580658106934,0.07783642499134687,0.1935366793896016,0.02189158534159739,
